<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SHFE_PB1_ON,D,20201229,000000,14880,15010,14645,14815,11726
SHFE_PB1_ON,D,20201228,000000,14770,14990,14760,14885,8973
SHFE_PB1_ON,D,20201225,000000,14625,14820,14585,14710,6079
SHFE_PB1_ON,D,20201224,000000,14605,14710,14520,14625,8111
SHFE_PB1_ON,D,20201223,000000,14150,14560,14150,14335,52957
SHFE_PB1_ON,D,20201222,000000,14505,14525,14065,14360,48186
SHFE_PB1_ON,D,20201221,000000,14965,15060,14435,14745,57607
SHFE_PB1_ON,D,20201218,000000,14765,15010,14680,14825,42945
SHFE_PB1_ON,D,20201217,000000,14695,14860,14640,14750,33926
SHFE_PB1_ON,D,20201216,000000,14615,14780,14485,14645,42973
SHFE_PB1_ON,D,20201215,000000,14790,14945,14550,14715,55871
SHFE_PB1_ON,D,20201214,000000,14810,15030,14725,14865,51139
SHFE_PB1_ON,D,20201211,000000,14910,15205,14755,15000,88828
SHFE_PB1_ON,D,20201210,000000,15125,15245,14850,15080,57185
SHFE_PB1_ON,D,20201209,000000,15075,15230,14940,15125,50681
SHFE_PB1_ON,D,20201208,000000,14710,15105,14710,14990,55806
SHFE_PB1_ON,D,20201207,000000,14895,14895,14705,14760,50467
SHFE_PB1_ON,D,20201204,000000,15020,15060,14810,14940,45637
SHFE_PB1_ON,D,20201203,000000,15040,15040,14820,14915,50056
SHFE_PB1_ON,D,20201202,000000,15220,15355,14975,15145,59815
SHFE_PB1_ON,D,20201201,000000,15690,15690,15110,15335,76326
SHFE_PB1_ON,D,20201130,000000,15330,15900,15220,15540,122578
SHFE_PB1_ON,D,20201127,000000,15290,15380,15220,15300,58172
SHFE_PB1_ON,D,20201126,000000,15350,15450,15145,15290,50392
SHFE_PB1_ON,D,20201125,000000,15345,15420,15165,15285,48097
SHFE_PB1_ON,D,20201124,000000,15180,15455,15165,15320,76717
SHFE_PB1_ON,D,20201123,000000,15320,15635,15085,15415,105749
SHFE_PB1_ON,D,20201120,000000,14595,15330,14595,14930,48972
SHFE_PB1_ON,D,20201119,000000,14605,14685,14505,14580,22931
SHFE_PB1_ON,D,20201118,000000,14605,14680,14505,14575,22177
SHFE_PB1_ON,D,20201117,000000,14650,14710,14560,14620,15190
SHFE_PB1_ON,D,20201116,000000,14760,14860,14635,14735,43479
SHFE_PB1_ON,D,20201113,000000,14710,14815,14645,14735,33778
SHFE_PB1_ON,D,20201112,000000,14560,14690,14470,14575,33973
SHFE_PB1_ON,D,20201111,000000,14555,14735,14510,14615,37060
SHFE_PB1_ON,D,20201110,000000,14600,14685,14435,14540,32926
